t,diameter,height,angle
1316000,50.37333174,33.33091443,88.15999454
1317000,50.38181527,33.34669163,88.18012091
1318000,50.39027963,33.36245071,88.19950211
1319000,50.39873021,33.37819244,88.21818753
1320000,50.40717122,33.39391753,88.2362199
1321000,50.41544205,33.40962667,88.2558408
1322000,50.42264598,33.42532059,88.28432505
1323000,50.42972798,33.44100004,88.31097266
1324000,50.43677648,33.45666579,88.33629261
1325000,50.44382065,33.47231864,88.36048561
1326000,50.45087484,33.48795948,88.38367327
1327000,50.45794724,33.50358941,88.40594258
1328000,50.46504301,33.51920954,88.42736159
1329000,50.4721655,33.53482101,88.4479865
1330000,50.47931697,33.5504249,88.46786533
1331000,50.48649897,33.56602228,88.4870401
1332000,50.4935179,33.5816142,88.50804922
1333000,50.49978075,33.5972017,88.5350418
1334000,50.50599668,33.61278582,88.5604129
1335000,50.51222482,33.62836762,88.58456194
1336000,50.51848488,33.64394813,88.6076546
1337000,50.52478618,33.65952848,88.62979357
1338000,50.53113369,33.6751099,88.6510537
1339000,50.53753022,33.69069366,88.67149448
1340000,50.54397731,33.706281,88.69116577
1341000,50.55047576,33.72187313,88.7101107
1342000,50.55702584,33.73747122,88.72836747
1343000,50.56362751,33.75307642,88.74597037
1344000,50.56958059,33.76868988,88.77066694
1345000,50.57509579,33.78431271,88.79696277
1346000,50.58062025,33.79994606,88.82168565
1347000,50.5861897,33.81559104,88.84515459
1348000,50.59181817,33.83124876,88.86752758
1349000,50.59751236,33.84692046,88.8889078
1350000,50.60327558,33.86260745,88.90937222
1351000,50.60910942,33.87831103,88.92898277
1352000,50.61501441,33.89403247,88.94779173
1353000,50.62099044,33.90977298,88.96584459
1354000,50.62703698,33.92553372,88.9831818
1355000,50.63315324,33.94131583,88.9998398
1356000,50.63821931,33.95712043,89.0277195
1357000,50.64299152,33.97294862,89.05506571
1358000,50.64781289,33.98880152,89.08048258
1359000,50.65271417,34.00476227,89.10438789
1360000,50.65770724,34.02091111,89.12698737
1361000,50.66279722,34.03703345,89.14841437
1362000,50.66798613,34.05313055,89.1687678
1363000,50.67327428,34.0692037,89.18812697
1364000,50.67866101,34.08525409,89.20655867
1365000,50.68414504,34.10128286,89.22412093
1366000,50.6897247,34.11729108,89.24086528
1367000,50.69504939,34.13327977,89.26122366
1368000,50.6989537,34.14924995,89.29413201
1369000,50.70278192,34.16520261,89.32416757
1370000,50.70674563,34.18113874,89.3514814
1371000,50.71086221,34.19705925,89.37670579
1372000,50.71513577,34.21296515,89.40015876
1373000,50.71956655,34.22885765,89.42204237
1374000,50.72415261,34.24473801,89.44250645
1375000,50.72889079,34.26060744,89.46167177
1376000,50.73377715,34.27646707,89.47964069
1377000,50.73880725,34.29231792,89.49650258
1378000,50.74306787,34.30816098,89.52282495
1379000,50.7456383,34.32399717,89.56278962
1380000,50.74795666,34.33982741,89.6005837
1381000,50.75053637,34.35565257,89.63360167
1382000,50.75347128,34.37147345,89.66246628
1383000,50.75675568,34.38729101,89.687965
1384000,50.76036988,34.40310646,89.71064247
1385000,50.76429469,34.41892111,89.73087657
1386000,50.76851177,34.43473621,89.74895981
1387000,50.77220868,34.45055288,89.77412736
1388000,50.77454614,34.4663721,89.81116474
1389000,50.77620622,34.48219475,89.8511681
1390000,50.77781593,34.49802164,89.88870016
1391000,50.77979331,34.51385346,89.92105585
1392000,50.78238528,34.529691,89.94714495
1393000,50.78571418,34.54553528,89.96683873
1394000,50.78980583,34.5613875,89.98066349
1395000,50.79460953,34.57724889,89.98960395
1396000,50.8000219,34.59312065,89.99488136
1397000,50.80591635,34.60900382,89.99770368
1398000,50.81217102,34.62489931,89.99906438
1399000,50.81868662,34.64080792,89.99965429
1400000,50.82539173,34.65673037,89.99988413
1401000,50.83223907,34.67266737,89.99996468
1402000,50.83919842,34.68861966,89.99999011
1403000,50.84625022,34.70458808,89.99999737
1404000,50.85338114,34.72057353,89.99999925
1405000,50.86058143,34.73657705,89.9999997
1406000,50.86784354,34.75259974,89.9999998
1407000,50.87516135,34.7686428,89.99999983
1408000,50.88252976,34.78470749,89.99999984
1409000,50.88994443,34.8007951,89.99999985
1410000,50.8974016,34.81690696,89.99999985
1411000,50.904898,34.83304438,89.99999986
1412000,50.91243074,34.84920871,89.99999986
1413000,50.91999722,34.86540126,89.99999987
1414000,50.92759516,34.88162334,89.99999987
1415000,50.93522247,34.89787624,89.99999988
1416000,50.94287728,34.91416122,89.99999988
1417000,50.95055787,34.93047954,89.99999988
1418000,50.95826267,34.94683242,89.99999988
1419000,50.96599028,34.96322107,89.99999989
1420000,50.97373935,34.97964667,89.99999989
1421000,50.98150869,34.9961104,89.99999989
1422000,50.98929718,35.01282425,89.99999989
1423000,50.99710377,35.02959176,89.99999989
1424000,51.0049275,35.0463419,89.99999989
1425000,51.01276748,35.06307564,89.9999999
1426000,51.02062286,35.07979393,89.9999999
1427000,51.02849288,35.09649773,89.9999999
1428000,51.0363768,35.11318796,89.9999999
1429000,51.04427393,35.12986554,89.9999999
1430000,51.05218363,35.1465314,89.9999999
1431000,51.06010531,35.16318646,89.9999999
1432000,51.06803838,35.17983161,89.9999999
1433000,51.07598233,35.19646776,89.9999999
1434000,51.08393665,35.21309581,89.9999999
1435000,51.09190085,35.22971668,89.9999999
1436000,51.09987449,35.24633125,89.9999999
1437000,51.10785714,35.26294043,89.9999999
1438000,51.1158484,35.27954512,89.9999999
1439000,51.12384789,35.29614622,89.9999999
1440000,51.13185524,35.31274464,89.9999999
1441000,51.1398701,35.32934128,89.9999999
1442000,51.14789215,35.34593706,89.99999989
1443000,51.15592107,35.36253288,89.99999989
1444000,51.16395656,35.37912967,89.99999989
1445000,51.17199834,35.39572834,89.99999989
1446000,51.18004614,35.41232983,89.99999989
1447000,51.18809969,35.42893505,89.99999989
1448000,51.19615874,35.44554495,89.99999988
1449000,51.20422306,35.46216045,89.99999988
1450000,51.21229242,35.47878252,89.99999988
1451000,51.2203666,35.49541208,89.99999987
1452000,51.22844539,35.51205011,89.99999987
1453000,51.23652858,35.52869755,89.99999987
1454000,51.24461599,35.54535538,89.99999986
1455000,51.25270743,35.56202456,89.99999986
1456000,51.26080271,35.57870608,89.99999985
1457000,51.26890167,35.59540091,89.99999984
1458000,51.27700415,35.61211005,89.99999984
1459000,51.28510997,35.62883448,89.99999983
1460000,51.29321899,35.64557522,89.99999982
1461000,51.30133106,35.66233326,89.9999998
1462000,51.30944604,35.67910963,89.99999979
1463000,51.3175638,35.69590534,89.99999977
1464000,51.32568418,35.71272141,89.99999975
1465000,51.33380708,35.72955889,89.99999973
1466000,51.34193237,35.74641882,89.9999997
1467000,51.35005992,35.76330223,89.99999966
1468000,51.35818963,35.78021018,89.9999996
1469000,51.36632138,35.79714373,89.99999953
1470000,51.37445507,35.81410395,89.99999944
1471000,51.38259059,35.83109191,89.99999929
1472000,51.39072785,35.84810869,89.99999908
1473000,51.39886676,35.86515537,89.99999873
1474000,51.40700724,35.88223306,89.99999812
1475000,51.41514923,35.89934285,89.99999695
1476000,51.42329273,35.91648585,89.9999945
1477000,51.43143785,35.93366317,89.99998873
1478000,51.43958519,35.95087595,89.99997327
1479000,51.44773693,35.96812529,89.99992559
1480000,51.45590203,35.98541235,89.99975456
1481000,51.46412195,36.00278713,89.99903376
1482000,51.47262007,36.02042493,89.99542815
1483000,51.48283993,36.03803891,89.9735662
1484000,51.50744259,36.05563009,89.79426143
1485000,51.59972701,36.07319954,88.9918895
1486000,51.64890717,36.09074825,88.81342705
1487000,51.68552315,36.108277,88.69892619
1488000,51.71569715,36.12578952,88.61813593
1489000,51.74523941,36.14328864,88.5267339
1490000,51.77283079,36.16077046,88.45283258
1491000,51.79841756,36.17822931,88.38868121
1492000,51.82423679,36.19566218,88.3167078
1493000,51.8505684,36.21306953,88.24022752
1494000,51.87353507,36.23045414,88.19639547
1495000,51.89591547,36.24782006,88.15063802
1496000,51.91829306,36.26517196,88.10149652
1497000,51.94097991,36.28251434,88.04787224
1498000,51.9636234,36.29985118,87.99677125
1499000,51.9822963,36.31718603,87.98237952
1500000,52.00000317,36.33452209,87.96831689
1501000,52.01873428,36.35186217,87.93981373
1502000,52.03701667,36.36920852,87.91570229
1503000,52.05460565,36.38656276,87.89617709
1504000,52.07147263,36.40392639,87.88089808
1505000,52.08763236,36.42130089,87.86947986
1506000,52.10311469,36.43868754,87.86154954
1507000,52.11795485,36.45608738,87.85676305
1508000,52.13218929,36.47350121,87.85480913
1509000,52.14585382,36.49092967,87.85540868
